id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,Timestamp
1,Bitcoin,BTC,bitcoin,11800,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19783734.0,19783734.0,False,,1,,,,2024-11-18T03:54:00.000Z,90629.75372334098,44694684269.028305,0.4794,0.02111762,0.51490777,10.79163003,32.32667951,45.94392697,49.52484243,1792994940148.0876,58.8038,1903224828190.16,,2024-11-18T03:54:00.000Z,,,,,,2024-11-18 10:56:00.789036,
1027,Ethereum,ETH,ethereum,9562,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120424008.02826612,120424008.02826612,True,,2,,,,2024-11-18T03:54:00.000Z,3109.0203655786577,26562302598.33103,-6.123,-0.16558884,1.00927726,-2.90784257,17.40083903,29.30558068,16.82478697,374400693464.4871,12.279,374400693464.49,,2024-11-18T03:54:00.000Z,,,,,,2024-11-18 10:56:00.789036,
825,Tether USDt,USDT,tether,103747,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,127539192697.57086,129825664180.66248,True,,3,,,,2024-11-18T03:55:00.000Z,1.000127555088762,124610156930.5513,-9.6216,-0.00660023,-0.03062035,-0.0671025,0.02921609,-0.00196945,-0.04206131,127555460970.61604,4.1834,129842224104.78,,2024-11-18T03:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-18 10:56:00.789036,
5426,Solana,SOL,solana,787,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474605738.54800814,588577672.9026234,True,,4,,,,2024-11-18T03:55:00.000Z,243.25638072044353,10150026184.648966,102.8708,1.46421137,10.96404276,15.67095894,57.26353961,76.12606796,67.22704268,115450874228.34155,3.7864,143175274483.15,,2024-11-18T03:55:00.000Z,,,,,,2024-11-18 10:56:00.789036,
1839,BNB,BNB,bnb,2282,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144098723.47773027,144098723.47773027,False,,5,,,,2024-11-18T03:55:00.000Z,626.2043051723593,2388855337.9323792,8.3418,0.10533232,2.1142875,-1.77116707,4.49620342,11.68791661,10.03978638,90235241011.59602,2.9594,90235241011.6,,2024-11-18T03:55:00.000Z,,,,,,2024-11-18 10:56:00.789036,
52,XRP,XRP,xrp,1430,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-18T03:54:00.000Z,1.1183213540554824,11086735667.26032,-53.9128,0.3298071,6.05013049,88.21050643,104.0623738,90.9712299,84.58006658,63667423836.088264,2.089,111832135405.55,,2024-11-18T03:54:00.000Z,,,,,,2024-11-18 10:56:00.789036,
74,Dogecoin,DOGE,dogecoin,1101,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146837086383.70526,146837086383.70526,True,,7,,,,2024-11-18T03:54:00.000Z,0.3708277715232863,7124945735.271691,-12.2095,-0.68243482,5.93520302,26.59907072,155.27223992,255.96487989,254.11623809,54451269520.64171,1.7858,54451269520.64,,2024-11-18T03:54:00.000Z,,,,,,2024-11-18 10:56:00.789036,
3408,USDC,USDC,usd-coin,23133,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,37119223212.13575,37119223212.13575,False,,8,,,,2024-11-18T03:55:00.000Z,1.0000085059294272,7913177478.229319,8.1895,-0.00037465,0.00547368,0.01015043,0.01480703,-0.00777986,-0.00169039,37119538945.628784,1.2174,37119538945.63,,2024-11-18T03:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-18 10:56:00.789036,
2010,Cardano,ADA,cardano,1352,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35033776787.310196,44995037803.61046,False,,9,,,,2024-11-18T03:55:00.000Z,0.7381422554460964,1766794045.1071296,-66.8745,0.32502611,3.21867565,24.10424117,107.63961213,111.63673563,116.04526636,25859911014.580242,0.8481,33216401495.07,,2024-11-18T03:55:00.000Z,,,,,,2024-11-18 10:56:00.789036,
1958,TRON,TRX,tron,1070,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86376093878.61755,86376097061.21765,True,,10,,,,2024-11-18T03:55:00.000Z,0.20293312658869467,711223274.5511677,-38.5422,0.19709702,4.08579715,22.36178314,28.0206222,35.39576934,41.591293,17528570793.30647,0.5748,17528571439.16,,2024-11-18T03:55:00.000Z,,,,,,2024-11-18 10:56:00.789036,
5994,Shiba Inu,SHIB,shiba-inu,903,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260502748674.5,589512465468568.8,False,,11,,,,2024-11-18T03:55:00.000Z,2.4937244219385006e-05,1184918939.7331338,-8.8456,-0.44810267,4.3576597,-6.13455512,29.04612761,79.70947783,83.12362062,14694533065.881285,0.4819,14700816321.76,,2024-11-18T03:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-18 10:56:00.789036,
5805,Avalanche,AVAX,avalanche,803,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409026605.44373816,447362905.44373816,False,,12,,,,2024-11-18T03:55:00.000Z,35.47122713322704,1086748171.0329132,17.6585,0.24758377,3.47543444,9.95000489,25.19959762,37.66429702,62.82169433,14508675625.227676,0.4758,25388485381.97,,2024-11-18T03:55:00.000Z,,,,,,2024-11-18 10:56:00.789036,
11419,Toncoin,TON,toncoin,610,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2545966564.538912,5115479323.67174,True,,13,3414166606.0,18744109455.510292,,2024-11-18T03:55:00.000Z,5.490098058650595,312346703.3114574,-41.2989,0.41437806,-0.13917998,1.72447934,4.14303645,-3.76892409,-19.67207518,13977606093.364405,0.4585,28084483103.96,,2024-11-18T03:55:00.000Z,,,,,,2024-11-18 10:56:00.789036,
20947,Sui,SUI,sui,415,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-18T03:55:00.000Z,3.855055011787327,1824665239.052859,-3.9469,0.37512859,4.5860241,18.48986981,84.0664361,181.56576425,326.7232782,10970525481.30794,0.3598,38550550117.87,,2024-11-18T03:55:00.000Z,,,,,,2024-11-18 10:56:00.789036,
1975,Chainlink,LINK,chainlink,1877,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,15,,,,2024-11-18T03:55:00.000Z,14.317653702948656,547328860.161836,-35.2543,0.15145594,1.20648364,-0.85848772,24.42828712,29.90822128,37.55837743,8975020800.646597,0.2944,14317653702.95,,2024-11-18T03:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-11-18 10:56:00.789036,
1,Bitcoin,BTC,bitcoin,11800,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19783734.0,19783734.0,False,,1,,,,2024-11-18T03:54:00.000Z,90629.75372334098,44694684269.028305,0.4794,0.02111762,0.51490777,10.79163003,32.32667951,45.94392697,49.52484243,1792994940148.0876,58.8038,1903224828190.16,,2024-11-18T03:54:00.000Z,,,,,,,2024-11-18 10:56:02.335875
1027,Ethereum,ETH,ethereum,9562,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120424008.02826612,120424008.02826612,True,,2,,,,2024-11-18T03:54:00.000Z,3109.0203655786577,26562302598.33103,-6.123,-0.16558884,1.00927726,-2.90784257,17.40083903,29.30558068,16.82478697,374400693464.4871,12.279,374400693464.49,,2024-11-18T03:54:00.000Z,,,,,,,2024-11-18 10:56:02.335875
825,Tether USDt,USDT,tether,103747,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,127539192697.57086,129825664180.66248,True,,3,,,,2024-11-18T03:55:00.000Z,1.000127555088762,124610156930.5513,-9.6216,-0.00660023,-0.03062035,-0.0671025,0.02921609,-0.00196945,-0.04206131,127555460970.61604,4.1834,129842224104.78,,2024-11-18T03:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-11-18 10:56:02.335875
5426,Solana,SOL,solana,787,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474605738.54800814,588577672.9026234,True,,4,,,,2024-11-18T03:55:00.000Z,243.25638072044353,10150026184.648966,102.8708,1.46421137,10.96404276,15.67095894,57.26353961,76.12606796,67.22704268,115450874228.34155,3.7864,143175274483.15,,2024-11-18T03:55:00.000Z,,,,,,,2024-11-18 10:56:02.335875
1839,BNB,BNB,bnb,2282,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144098723.47773027,144098723.47773027,False,,5,,,,2024-11-18T03:55:00.000Z,626.2043051723593,2388855337.9323792,8.3418,0.10533232,2.1142875,-1.77116707,4.49620342,11.68791661,10.03978638,90235241011.59602,2.9594,90235241011.6,,2024-11-18T03:55:00.000Z,,,,,,,2024-11-18 10:56:02.335875
52,XRP,XRP,xrp,1430,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-18T03:54:00.000Z,1.1183213540554824,11086735667.26032,-53.9128,0.3298071,6.05013049,88.21050643,104.0623738,90.9712299,84.58006658,63667423836.088264,2.089,111832135405.55,,2024-11-18T03:54:00.000Z,,,,,,,2024-11-18 10:56:02.335875
74,Dogecoin,DOGE,dogecoin,1101,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146837086383.70526,146837086383.70526,True,,7,,,,2024-11-18T03:54:00.000Z,0.3708277715232863,7124945735.271691,-12.2095,-0.68243482,5.93520302,26.59907072,155.27223992,255.96487989,254.11623809,54451269520.64171,1.7858,54451269520.64,,2024-11-18T03:54:00.000Z,,,,,,,2024-11-18 10:56:02.335875
3408,USDC,USDC,usd-coin,23133,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,37119223212.13575,37119223212.13575,False,,8,,,,2024-11-18T03:55:00.000Z,1.0000085059294272,7913177478.229319,8.1895,-0.00037465,0.00547368,0.01015043,0.01480703,-0.00777986,-0.00169039,37119538945.628784,1.2174,37119538945.63,,2024-11-18T03:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-11-18 10:56:02.335875
2010,Cardano,ADA,cardano,1352,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35033776787.310196,44995037803.61046,False,,9,,,,2024-11-18T03:55:00.000Z,0.7381422554460964,1766794045.1071296,-66.8745,0.32502611,3.21867565,24.10424117,107.63961213,111.63673563,116.04526636,25859911014.580242,0.8481,33216401495.07,,2024-11-18T03:55:00.000Z,,,,,,,2024-11-18 10:56:02.335875
1958,TRON,TRX,tron,1070,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86376093878.61755,86376097061.21765,True,,10,,,,2024-11-18T03:55:00.000Z,0.20293312658869467,711223274.5511677,-38.5422,0.19709702,4.08579715,22.36178314,28.0206222,35.39576934,41.591293,17528570793.30647,0.5748,17528571439.16,,2024-11-18T03:55:00.000Z,,,,,,,2024-11-18 10:56:02.335875
5994,Shiba Inu,SHIB,shiba-inu,903,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260502748674.5,589512465468568.8,False,,11,,,,2024-11-18T03:55:00.000Z,2.4937244219385006e-05,1184918939.7331338,-8.8456,-0.44810267,4.3576597,-6.13455512,29.04612761,79.70947783,83.12362062,14694533065.881285,0.4819,14700816321.76,,2024-11-18T03:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-11-18 10:56:02.335875
5805,Avalanche,AVAX,avalanche,803,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409026605.44373816,447362905.44373816,False,,12,,,,2024-11-18T03:55:00.000Z,35.47122713322704,1086748171.0329132,17.6585,0.24758377,3.47543444,9.95000489,25.19959762,37.66429702,62.82169433,14508675625.227676,0.4758,25388485381.97,,2024-11-18T03:55:00.000Z,,,,,,,2024-11-18 10:56:02.335875
11419,Toncoin,TON,toncoin,610,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2545966564.538912,5115479323.67174,True,,13,3414166606.0,18744109455.510292,,2024-11-18T03:55:00.000Z,5.490098058650595,312346703.3114574,-41.2989,0.41437806,-0.13917998,1.72447934,4.14303645,-3.76892409,-19.67207518,13977606093.364405,0.4585,28084483103.96,,2024-11-18T03:55:00.000Z,,,,,,,2024-11-18 10:56:02.335875
20947,Sui,SUI,sui,415,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-18T03:55:00.000Z,3.855055011787327,1824665239.052859,-3.9469,0.37512859,4.5860241,18.48986981,84.0664361,181.56576425,326.7232782,10970525481.30794,0.3598,38550550117.87,,2024-11-18T03:55:00.000Z,,,,,,,2024-11-18 10:56:02.335875
1975,Chainlink,LINK,chainlink,1877,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,15,,,,2024-11-18T03:55:00.000Z,14.317653702948656,547328860.161836,-35.2543,0.15145594,1.20648364,-0.85848772,24.42828712,29.90822128,37.55837743,8975020800.646597,0.2944,14317653702.95,,2024-11-18T03:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,,2024-11-18 10:56:02.335875
1,Bitcoin,BTC,bitcoin,11800,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19783734.0,19783734.0,False,,1,,,,2024-11-18T03:58:00.000Z,90641.96848024144,44741467589.53444,0.6074,0.12710415,0.45914837,10.88472928,32.43450416,45.95093463,49.5169256,1793236593649.481,58.7479,1903481338085.07,,2024-11-18T03:58:00.000Z,,,,,,2024-11-18 11:00:05.377194,
1027,Ethereum,ETH,ethereum,9562,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120424008.02826612,120424008.02826612,True,,2,,,,2024-11-18T03:58:00.000Z,3108.4366673705986,26548552987.729946,-6.173,-0.12258856,0.95148832,-2.84270808,17.44726953,29.29908084,16.77525805,374330402186.79376,12.2634,374330402186.79,,2024-11-18T03:58:00.000Z,,,,,,2024-11-18 11:00:05.377194,
825,Tether USDt,USDT,tether,103747,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,127539192697.57086,129825664180.66248,True,,3,,,,2024-11-18T03:59:00.000Z,0.9999748637286898,124745013781.16264,-9.5553,-0.01264893,-0.0344172,-0.08937385,0.01650452,-0.01194026,-0.06320713,127535986837.82054,4.1782,129822400847.54,,2024-11-18T03:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-18 11:00:05.377194,
5426,Solana,SOL,solana,787,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474605738.54800814,588577672.9026234,True,,4,,,,2024-11-18T03:59:00.000Z,243.6229631590904,10169479758.348738,100.3938,1.59330672,10.4001866,15.87217882,57.5693424,76.58823946,67.39926489,115624856357.37428,3.788,143391036721.82,,2024-11-18T03:59:00.000Z,,,,,,2024-11-18 11:00:05.377194,
1839,BNB,BNB,bnb,2282,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144098723.47773027,144098723.47773027,False,,5,,,,2024-11-18T03:59:00.000Z,626.4367050667707,2394480568.9130445,8.4438,0.15424045,2.07093126,-1.81036821,4.6088674,11.83429951,10.02642007,90268729539.71707,2.9573,90268729539.72,,2024-11-18T03:59:00.000Z,,,,,,2024-11-18 11:00:05.377194,
52,XRP,XRP,xrp,1430,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-18T03:58:00.000Z,1.1211670246445717,11097245268.510094,-53.8791,0.52199312,6.15092525,88.70621581,104.67020127,91.58878247,84.79091647,63829431397.54314,2.0921,112116702464.46,,2024-11-18T03:58:00.000Z,,,,,,2024-11-18 11:00:05.377194,
74,Dogecoin,DOGE,dogecoin,1101,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146837086383.70526,146837086383.70526,True,,7,,,,2024-11-18T03:58:00.000Z,0.3716598298921846,7124603127.043845,-12.252,-0.10356445,5.87271494,26.5548827,156.55372018,257.1444495,254.93119694,54573446547.23191,1.7879,54573446547.23,,2024-11-18T03:58:00.000Z,,,,,,2024-11-18 11:00:05.377194,
